@id@rooms@floor@area@etajnost@loc@index
7@9@2@3@44@5@0@0
17@19@2@1@46@12@8@0
18@20@2@2@44@3@6@0
24@27@1@4@44@9@2@0
31@34@1@6@46@9@6@0
34@38@2@2@43@5@8@0
37@41@2@2@42@2@1@0
38@42@1@6@48@10@2@0
40@44@2@4@45@9@6@0
43@49@2@6@44@9@0@0
64@73@2@3@49@5@4@0
68@78@2@2@44@5@2@0
70@80@1@1@48@9@8@0
76@89@2@6@46@9@5@0
85@98@1@3@48@9@7@0
87@100@2@5@46@5@2@0
90@103@2@3@45@9@7@0
99@116@1@3@45@4@1@0
101@118@1@1@45@10@6@0
105@123@1@1@45@10@6@0
106@124@1@1@43@9@0@0
124@145@2@5@46@5@0@0
127@150@2@5@44@5@8@0
132@155@2@4@45@5@2@0
142@166@2@1@44@9@7@0
144@169@2@4@45@5@8@0
153@181@2@2@45@5@6@0
154@182@2@1@47@5@6@0
168@197@2@5@46@5@2@0
175@204@2@4@44@9@2@0
181@213@2@3@44@5@3@0
184@216@2@2@49@9@2@0
186@219@2@3@43@4@5@0
199@233@1@2@45@3@5@0
218@255@1@9@48@9@8@0
219@256@1@6@47@10@2@0
233@271@2@7@45@9@4@0
235@273@2@2@47@5@8@0
240@278@2@2@45@5@5@0
241@279@1@1@45@5@1@0
242@280@2@6@48@9@5@0
248@287@2@3@44@5@8@0
257@300@2@6@45@9@2@0
258@302@1@4@46@9@8@0
262@307@2@2@44@9@5@0
267@313@2@2@45@5@8@0
269@316@2@3@45@5@8@0
272@319@2@5@46@9@4@0
284@333@1@4@44@9@0@0
286@335@2@4@45@9@4@0
288@337@1@1@48@5@3@0
291@340@1@4@48@9@1@0
304@355@2@3@45@9@5@0
311@363@2@1@48@5@5@0
313@366@2@2@45@2@3@0
315@368@2@4@45@5@8@0
316@369@2@1@44@5@5@0
326@380@2@2@48@5@5@0
330@386@1@8@48@9@8@0
342@401@2@2@45@5@8@0
351@410@2@4@45@5@6@0
353@412@2@2@46@5@5@0
358@418@2@2@45@5@5@0
366@430@2@2@45@2@2@0
383@449@2@3@43@5@7@0
384@450@2@5@48@5@5@0
389@456@2@3@45@5@6@0
394@461@2@4@48@9@5@0
400@468@2@1@48@2@4@0
407@476@1@1@47@10@8@0
408@477@2@2@48@9@6@0
410@479@2@2@45@7@8@0
412@481@2@1@45@9@1@0
421@490@2@6@45@9@2@0
423@492@2@1@45@5@5@0
429@503@2@2@46@9@5@0
434@508@1@5@47@9@0@0
435@509@2@2@48@5@2@0
449@524@1@5@46@9@7@0
452@527@2@3@48@5@8@0
458@533@1@3@48@9@8@0
461@536@2@1@45@5@6@0
462@537@1@4@47@9@8@0
466@542@2@2@44@5@4@0
470@546@2@4@42@4@0@0
472@548@2@1@45@9@8@0
475@551@2@1@47@2@7@0
476@552@2@3@50@5@1@0
479@555@2@2@46@5@2@0
484@560@2@3@46@9@5@0
486@562@2@6@48@9@8@0
488@564@1@4@45@5@1@0
489@565@2@3@46@5@5@0
497@573@2@4@45@5@2@0
503@580@2@7@46@9@5@0
506@583@2@2@43@5@8@0
533@616@2@6@47@9@8@0
535@618@2@2@47@5@5@0
542@628@2@3@49@5@5@0
