@id@rooms@floor@area@etajnost@loc@index
24@27@1@4@44@9@2@1
35@39@2@4@42@9@0@1
38@42@1@6@48@10@2@1
43@49@2@6@44@9@0@1
106@124@1@1@43@9@0@1
171@200@1@6@42@9@0@1
175@204@2@4@44@9@2@1
219@256@1@6@47@10@2@1
233@271@2@7@45@9@4@1
257@300@2@6@45@9@2@1
262@307@2@2@44@9@5@1
272@319@2@5@46@9@4@1
284@333@1@4@44@9@0@1
286@335@2@4@45@9@4@1
291@340@1@4@48@9@1@1
294@343@1@9@42@9@0@1
295@344@1@9@46@9@0@1
304@355@2@3@45@9@5@1
308@359@1@3@42@9@3@1
412@481@2@1@45@9@1@1
419@488@1@4@43@9@0@1
421@490@2@6@45@9@2@1
434@508@1@5@47@9@0@1
512@592@1@3@43@11@5@1
537@620@1@9@42@9@0@1
