@id@rooms@floor@area@etajnost@loc@index
0@2@1@5@26@8@1@-1
1@3@3@3@60@5@8@0
2@4@1@4@34@4@8@1
3@5@3@3@70@16@8@2
4@6@2@9@55@9@8@3
5@7@3@7@65@9@5@4
6@8@1@4@19@7@2@5
7@9@2@3@44@5@0@6
8@10@3@5@60@5@2@7
9@11@3@5@68@9@4@8
10@12@3@5@68@9@5@8
11@13@2@1@64@10@3@-1
12@14@2@12@53@16@6@9
13@15@1@9@36@9@6@10
14@16@3@4@66@12@8@11
15@17@3@9@65@9@2@-1
16@18@2@7@45@9@8@-1
17@19@2@1@46@12@8@-1
18@20@2@2@44@3@6@6
19@21@1@1@35@9@0@12
20@22@2@3@55@16@2@-1
21@24@2@3@49@5@8@6
22@25@1@2@27@5@0@-1
23@26@1@3@40@9@6@13
24@27@1@4@44@9@2@14
25@28@1@11@33@12@7@15
26@29@1@5@37@8@6@-1
27@30@1@3@39@9@0@12
28@31@1@4@32@5@4@16
29@32@1@4@32@5@2@16
30@33@3@1@80@10@8@-1
31@34@1@6@46@9@6@17
32@35@1@1@44@16@4@18
33@37@2@6@75@10@3@-1
34@38@2@2@43@5@8@6
35@39@2@4@42@9@0@14
36@40@1@4@39@14@4@-1
37@41@2@2@42@2@1@-1
38@42@1@6@48@10@2@19
39@43@2@7@62@9@1@20
40@44@2@4@45@9@6@17
41@46@1@5@35@6@5@21
42@47@1@8@38@9@0@12
43@49@2@6@44@9@0@-1
44@50@2@8@61@9@1@20
45@51@1@4@22@5@7@-1
46@52@3@12@72@16@5@22
47@53@1@11@33@12@1@23
48@54@1@12@43@16@4@24
49@55@1@5@31@5@6@16
50@56@1@4@33@5@2@16
51@57@1@6@40@9@6@10
52@60@1@4@31@5@8@16
53@61@2@11@59@12@8@-1
54@62@1@2@33@12@7@25
55@63@1@2@35@9@1@12
56@64@3@3@62@9@4@26
57@65@1@5@42@10@7@13
58@66@2@11@60@16@4@-1
59@67@2@4@68@9@6@8
60@68@3@5@64@9@6@4
61@69@2@3@78@7@5@-1
62@70@2@6@79@12@8@-1
63@71@2@1@50@4@1@-1
64@73@2@3@49@5@4@6
65@75@2@9@52@10@5@-1
66@76@1@9@45@16@8@27
67@77@1@2@18@5@6@-1
68@78@2@2@44@5@2@6
69@79@1@1@35@9@1@12
70@80@1@1@48@9@8@17
71@82@2@4@69@16@4@28
72@83@1@6@54@12@8@-1
73@84@1@1@21@6@1@-1
74@87@1@7@30@9@5@-1
75@88@1@5@31@5@2@16
76@89@2@6@46@9@5@17
77@90@1@1@28@2@0@-1
78@91@1@2@19@5@0@5
79@92@3@3@62@5@5@29
80@93@3@2@65@2@5@-1
81@94@3@5@82@9@0@-1
82@95@2@6@62@7@7@-1
83@96@1@6@36@6@6@21
84@97@1@2@33@3@0@-1
85@98@1@3@48@9@7@17
86@99@1@11@47@16@4@-1
87@100@2@5@46@5@2@6
88@101@1@8@35@9@1@12
89@102@1@4@26@9@8@30
90@103@2@3@45@9@7@17
91@104@3@8@67@14@2@-1
92@105@1@10@56@16@4@31
93@107@1@8@26@8@3@32
94@108@2@1@82@9@5@-1
95@109@1@5@19@6@5@-1
96@111@3@1@53@2@8@-1
97@112@1@3@38@9@8@33
98@114@2@5@76@13@5@-1
99@116@1@3@45@4@1@6
100@117@3@4@80@9@0@-1
101@118@1@1@45@10@6@34
102@120@2@6@55@16@6@35
103@121@1@5@42@9@8@13
104@122@1@1@32@5@8@16
105@123@1@1@45@10@6@34
106@124@1@1@43@9@0@-1
107@125@1@7@36@9@1@12
108@126@1@4@40@9@0@12
109@127@1@8@26@9@3@32
110@129@1@3@34@9@8@36
111@130@1@3@23@3@6@-1
112@131@3@9@65@9@7@4
113@132@1@10@46@16@8@27
114@133@3@1@55@5@8@37
115@134@3@11@68@12@5@-1
116@135@1@3@18@3@2@-1
117@136@1@8@32@9@2@-1
118@137@1@11@33@12@1@23
119@138@2@1@64@5@2@38
120@140@1@8@38@9@5@10
121@141@1@3@33@5@8@1
122@143@3@7@73@9@1@39
123@144@1@3@51@12@1@-1
124@145@2@5@46@5@0@6
125@146@1@2@23@5@1@-1
126@148@3@8@65@12@5@-1
127@150@2@5@44@5@8@6
128@151@3@3@77@9@8@-1
129@152@2@10@54@13@1@-1
130@153@1@4@37@9@1@12
131@154@3@4@40@9@5@13
132@155@2@4@45@5@2@6
133@156@1@4@24@6@6@40
134@157@1@4@26@9@8@30
135@158@1@1@21@8@3@41
136@159@1@5@38@9@8@33
137@160@1@3@31@5@2@16
138@161@3@4@65@9@7@4
139@162@2@3@38@9@5@13
140@164@2@2@55@4@1@42
141@165@1@1@33@9@8@36
142@166@2@1@44@9@7@34
143@167@2@9@66@11@1@-1
144@169@2@4@45@5@8@6
145@170@2@4@51@5@7@6
146@172@1@3@32@5@2@16
147@173@3@4@65@9@8@4
148@174@2@8@55@16@6@35
149@175@3@12@72@16@5@22
150@176@1@9@34@9@1@12
151@177@3@4@58@5@2@-1
152@178@1@5@53@16@4@43
153@181@2@2@45@5@6@6
154@182@2@1@47@5@6@6
155@183@3@4@69@9@5@8
156@184@2@1@77@10@2@-1
