@id@rooms@floor@area@etajnost@loc@index
0@2@1@5@26@8@1@0
1@3@3@3@60@5@8@1
2@4@1@4@34@4@8@0
3@5@3@3@70@16@8@1
4@6@2@9@55@9@8@1
5@7@3@7@65@9@5@1
6@8@1@4@19@7@2@0
7@9@2@3@44@5@0@0
8@10@3@5@60@5@2@1
9@11@3@5@68@9@4@1
10@12@3@5@68@9@5@1
11@13@2@1@64@10@3@1
12@14@2@12@53@16@6@0
13@15@1@9@36@9@6@0
14@16@3@4@66@12@8@1
15@17@3@9@65@9@2@1
16@18@2@7@45@9@8@0
17@19@2@1@46@12@8@0
18@20@2@2@44@3@6@0
19@21@1@1@35@9@0@0
20@22@2@3@55@16@2@0
21@24@2@3@49@5@8@0
22@25@1@2@27@5@0@0
23@26@1@3@40@9@6@0
24@27@1@4@44@9@2@0
25@28@1@11@33@12@7@0
26@29@1@5@37@8@6@0
27@30@1@3@39@9@0@0
28@31@1@4@32@5@4@0
29@32@1@4@32@5@2@0
30@33@3@1@80@10@8@1
31@34@1@6@46@9@6@0
32@35@1@1@44@16@4@0
33@37@2@6@75@10@3@1
34@38@2@2@43@5@8@0
35@39@2@4@42@9@0@0
36@40@1@4@39@14@4@0
37@41@2@2@42@2@1@0
38@42@1@6@48@10@2@0
39@43@2@7@62@9@1@1
40@44@2@4@45@9@6@0
41@46@1@5@35@6@5@0
42@47@1@8@38@9@0@0
43@49@2@6@44@9@0@0
44@50@2@8@61@9@1@1
45@51@1@4@22@5@7@0
46@52@3@12@72@16@5@1
47@53@1@11@33@12@1@0
48@54@1@12@43@16@4@0
49@55@1@5@31@5@6@0
50@56@1@4@33@5@2@0
51@57@1@6@40@9@6@0
52@60@1@4@31@5@8@0
53@61@2@11@59@12@8@1
54@62@1@2@33@12@7@0
55@63@1@2@35@9@1@0
56@64@3@3@62@9@4@1
57@65@1@5@42@10@7@0
58@66@2@11@60@16@4@0
59@67@2@4@68@9@6@1
60@68@3@5@64@9@6@1
61@69@2@3@78@7@5@1
62@70@2@6@79@12@8@1
63@71@2@1@50@4@1@0
64@73@2@3@49@5@4@0
65@75@2@9@52@10@5@1
66@76@1@9@45@16@8@0
67@77@1@2@18@5@6@0
68@78@2@2@44@5@2@0
69@79@1@1@35@9@1@0
70@80@1@1@48@9@8@0
71@82@2@4@69@16@4@1
72@83@1@6@54@12@8@1
73@84@1@1@21@6@1@0
74@87@1@7@30@9@5@0
75@88@1@5@31@5@2@0
76@89@2@6@46@9@5@0
77@90@1@1@28@2@0@0
78@91@1@2@19@5@0@0
79@92@3@3@62@5@5@1
80@93@3@2@65@2@5@1
81@94@3@5@82@9@0@1
82@95@2@6@62@7@7@1
83@96@1@6@36@6@6@0
84@97@1@2@33@3@0@0
85@98@1@3@48@9@7@0
86@99@1@11@47@16@4@0
87@100@2@5@46@5@2@0
88@101@1@8@35@9@1@0
89@102@1@4@26@9@8@0
90@103@2@3@45@9@7@0
91@104@3@8@67@14@2@1
92@105@1@10@56@16@4@0
93@107@1@8@26@8@3@0
94@108@2@1@82@9@5@1
95@109@1@5@19@6@5@0
96@111@3@1@53@2@8@1
97@112@1@3@38@9@8@0
98@114@2@5@76@13@5@1
99@116@1@3@45@4@1@0
100@117@3@4@80@9@0@1
101@118@1@1@45@10@6@0
102@120@2@6@55@16@6@0
103@121@1@5@42@9@8@0
104@122@1@1@32@5@8@0
105@123@1@1@45@10@6@0
106@124@1@1@43@9@0@0
107@125@1@7@36@9@1@0
108@126@1@4@40@9@0@0
109@127@1@8@26@9@3@0
110@129@1@3@34@9@8@0
111@130@1@3@23@3@6@0
112@131@3@9@65@9@7@1
113@132@1@10@46@16@8@0
114@133@3@1@55@5@8@1
115@134@3@11@68@12@5@1
116@135@1@3@18@3@2@0
117@136@1@8@32@9@2@0
118@137@1@11@33@12@1@0
119@138@2@1@64@5@2@1
120@140@1@8@38@9@5@0
121@141@1@3@33@5@8@0
122@143@3@7@73@9@1@1
123@144@1@3@51@12@1@0
124@145@2@5@46@5@0@0
125@146@1@2@23@5@1@0
126@148@3@8@65@12@5@1
127@150@2@5@44@5@8@0
128@151@3@3@77@9@8@1
129@152@2@10@54@13@1@0
130@153@1@4@37@9@1@0
131@154@3@4@40@9@5@0
132@155@2@4@45@5@2@0
133@156@1@4@24@6@6@0
134@157@1@4@26@9@8@0
135@158@1@1@21@8@3@0
136@159@1@5@38@9@8@0
137@160@1@3@31@5@2@0
138@161@3@4@65@9@7@1
139@162@2@3@38@9@5@0
140@164@2@2@55@4@1@1
141@165@1@1@33@9@8@0
142@166@2@1@44@9@7@0
143@167@2@9@66@11@1@1
144@169@2@4@45@5@8@0
145@170@2@4@51@5@7@0
146@172@1@3@32@5@2@0
147@173@3@4@65@9@8@1
148@174@2@8@55@16@6@0
149@175@3@12@72@16@5@1
150@176@1@9@34@9@1@0
151@177@3@4@58@5@2@1
152@178@1@5@53@16@4@0
153@181@2@2@45@5@6@0
154@182@2@1@47@5@6@0
155@183@3@4@69@9@5@1
156@184@2@1@77@10@2@1
157@185@1@1@39@9@6@0
158@186@1@4@36@9@1@0
159@187@1@1@40@9@2@0
160@188@1@4@21@6@1@0
161@189@1@1@37@9@1@0
162@190@1@3@31@7@8@0
163@191@1@6@25@6@5@0
164@192@2@1@56@9@5@1
165@193@1@8@27@9@4@0
166@194@2@8@39@9@7@0
167@195@1@8@38@10@0@0
168@197@2@5@46@5@2@0
169@198@2@11@44@16@8@0
170@199@2@9@46@9@6@0
171@200@1@6@42@9@0@0
172@201@2@4@39@9@5@0
173@202@2@4@68@16@4@1
174@203@1@4@37@9@2@0
175@204@2@4@44@9@2@0
176@208@1@4@40@9@0@0
177@209@1@7@36@9@0@0
178@210@3@3@64@12@0@1
179@211@1@2@31@5@2@0
180@212@2@4@40@5@2@0
181@213@2@3@44@5@3@0
182@214@1@8@33@9@5@0
183@215@3@6@65@9@6@1
184@216@2@2@49@9@2@0
185@217@2@8@63@16@4@0
186@219@2@3@43@4@5@0
187@220@2@3@50@5@5@0
188@221@1@2@28@5@5@0
189@222@1@2@33@12@8@0
190@223@1@2@34@4@6@0
191@224@2@8@44@12@5@0
192@225@3@2@65@5@1@1
193@226@1@10@33@12@5@0
194@227@2@4@54@14@3@0
195@229@2@8@51@9@8@0
196@230@1@2@20@12@1@0
197@231@2@3@51@15@8@0
198@232@2@7@69@16@4@1
199@233@1@2@45@3@5@0
200@234@1@9@38@9@1@0
201@235@1@8@25@9@3@0
202@236@1@8@19@9@2@0
203@237@1@9@33@9@8@0
204@238@2@9@53@16@8@0
205@239@1@2@32@5@5@0
206@240@1@1@65@6@1@1
207@241@1@2@35@9@1@0
208@242@2@2@72@9@2@1
209@243@2@2@64@4@1@1
210@244@1@7@36@9@0@0
211@247@1@8@42@9@4@0
